smiles,n_success_mut,n_failures_mut,qed,total,obj_computation_time,history_data
FOP(Br)Br,0,0,0.6240067458164857,0.6240067458164857,0.0019397735595703125,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-20
N[SH](F)Br,0,0,0.4931515141115691,0.4931515141115691,0.0018818378448486328,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1_RmA-3
NS(F)(Cl)Br,0,0,0.6093259104702562,0.6093259104702562,0.0018093585968017578,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|Sub-14
CP(Br)OBr,0,0,0.6191204590406985,0.6191204590406985,0.001760721206665039,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-24|Sub-20
C[SH](Br)CBr,0,0,0.5101412214631575,0.5101412214631575,0.0018622875213623047,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|CutA-0_InsA-0
BrOP(Br)Br,18,1,0.671991835449998,0.671991835449998,0.0019240379333496094,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20
BrSN(Br)Br,0,0,0.5383367222885952,0.5383367222885952,0.0019147396087646484,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-33|MoveFG-24_MoveFG-9
O[SH](P)Br,0,0,0.4097065936285842,0.4097065936285842,0.0019223690032958984,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|RmA-3_Sub-4
POSCl,0,0,0.3801790506959523,0.3801790506959523,0.00179290771484375,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-12_RmA-3
Cl[SH](Br)NBr,0,0,0.5316320929529178,0.5316320929529178,0.002075672149658203,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|MoveFG-35
OC[SH](Cl)Br,0,0,0.583280655141399,0.583280655141399,0.002068042755126953,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-1_InsA-0
FOC(Br)Br,0,0,0.5979283072245228,0.5979283072245228,0.002163410186767578,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-16
NO[SH](F)Br,0,0,0.44724297752325765,0.44724297752325765,0.0020885467529296875,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-9
CS(N)(F)Br,0,0,0.5731792602213048,0.5731792602213048,0.00213623046875,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|Sub-24
CSBr,0,0,0.4763773598868891,0.4763773598868891,0.001795053482055664,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|CutA-0_RmA-0
CS(Br)(Br)Br,0,0,0.6405885708065134,0.6405885708065134,0.003410816192626953,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-33|Sub-32
ClP(Br)Br,0,0,0.5561242652931996,0.5561242652931996,0.0012450218200683594,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|CutA-0_Sub-12
OSCl,0,0,0.4472608507087732,0.4472608507087732,0.0012102127075195312,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|RmA-3_RmA-1
NC(P)(Cl)Br,0,0,0.3333833227954454,0.3333833227954454,0.0013430118560791016,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|Sub-12_Sub-16
PS(Cl)(Br)Br,0,0,0.5858812861122688,0.5858812861122688,0.0011930465698242188,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-0_AddA-20
OSF,0,0,0.42842663887963983,0.42842663887963983,0.0015799999237060547,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|RmA-3_RmA-1
OS(F)(S)Br,0,0,0.43358055016197555,0.43358055016197555,0.0012402534484863281,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-29
NS(N)(Br)Br,0,0,0.6479608659883093,0.6479608659883093,0.0013165473937988281,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|Sub-33
BrP(Br)Br,0,0,0.5920230962770622,0.5920230962770622,0.001134634017944336,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|CutA-4
CSON,0,0,0.35881958478206644,0.35881958478206644,0.001237630844116211,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-24|RmA-1_Sub-1
OON(Br)Br,0,0,0.39922572809406554,0.39922572809406554,0.0012700557708740234,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-2_Sub-17
BrS(Br)(Br)Br,0,0,0.6179433732169923,0.6179433732169923,0.002157449722290039,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|RmA-4_AddA-31
N[SH](Cl)OBr,0,0,0.5960363176232935,0.5960363176232935,0.0013546943664550781,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-25
N[SH](Br)OCl,0,0,0.5960363176232935,0.5960363176232935,0.0012094974517822266,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|Sub-9
ClSNBr,0,0,0.46513578351976076,0.46513578351976076,0.0011782646179199219,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|MoveFG-35_RmA-1
ON[SH](Br)Br,0,0,0.4662514353524372,0.4662514353524372,0.0013849735260009766,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-33_Sub-2
F[SH](Br)NBr,0,0,0.5151448656645048,0.5151448656645048,0.0013117790222167969,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-1
FN[SH](Br)Br,0,0,0.5151448656645048,0.5151448656645048,0.0014617443084716797,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|MoveFG-40
OP(Br)OBr,46,14,0.6888840323881209,0.6888840323881209,0.0013713836669921875,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26
ClCSOBr,0,0,0.47217270467202554,0.47217270467202554,0.0024099349975585938,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-24|RmA-1_AddA-30
O[SH](S)Br,0,0,0.3657644127640171,0.3657644127640171,0.0013506412506103516,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-13_RmA-0
NS(S)(Br)Br,0,0,0.49267991325423194,0.49267991325423194,0.0013303756713867188,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-33|Sub-5
F[SH](Cl)Br,0,0,0.5261469512477628,0.5261469512477628,0.0012121200561523438,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|Sub-27_CutA-0
N[SH](Cl)Br,0,0,0.5191563834036478,0.5191563834036478,0.0011322498321533203,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|RmA-1
OP(O)OBr,0,0,0.5508105286335683,0.5508105286335683,0.0012545585632324219,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|Sub-10
FO[SH](S)Br,0,0,0.4639903243258991,0.4639903243258991,0.001283884048461914,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-13
F[SH](Br)OS,0,0,0.46399032432589915,0.46399032432589915,0.0012476444244384766,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-13
NC[SH](F)Br,0,0,0.5544049679285347,0.5544049679285347,0.0013437271118164062,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|RmA-1_InsA-0
CP(Br)Br,0,0,0.5339877436528314,0.5339877436528314,0.0011897087097167969,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|CutA-4_Sub-8
CO[SH](S)Br,0,0,0.45750869250593373,0.45750869250593373,0.0013637542724609375,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|Sub-13
BrC[SH](Br)Br,0,0,0.5560356548217565,0.5560356548217565,0.0012788772583007812,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-32
PN[SH](Br)Br,0,0,0.527281632661819,0.527281632661819,0.001331329345703125,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-33|MoveFG-9_Sub-4
Cl[SH](Cl)OBr,0,0,0.6393166836707818,0.6393166836707818,0.0023550987243652344,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-30
ClOBr,0,0,0.48361569745587146,0.48361569745587146,0.0011484622955322266,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|RmA-1_CutA-1
NS(P)(Cl)Br,0,0,0.5886831056007742,0.5886831056007742,0.0012755393981933594,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|Sub-28
OP(Br)OCl,0,0,0.6216813064800139,0.6216813064800139,0.001314401626586914,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|Sub-6
FOCSBr,0,0,0.571510543650034,0.571510543650034,0.001317739486694336,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|RmA-1_InsA-5
PSOBr,0,0,0.42750371131532156,0.42750371131532156,0.0017735958099365234,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-36_RmA-3
O[SH](Br)CF,0,0,0.563321071398829,0.563321071398829,0.0013015270233154297,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|RmA-3_InsA-7
NS(F)(F)Br,0,0,0.5821865708104049,0.5821865708104049,0.001237630844116211,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|Sub-27
NN[SH](Br)Br,0,0,0.3525840345249855,0.3525840345249855,0.002052783966064453,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-33|RmA-1_AddA-33
ClSCOBr,0,0,0.5979690642249763,0.5979690642249763,0.0012729167938232422,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|RmA-3_InsA-1
NS(Cl)(Cl)Br,0,0,0.6355505948445784,0.6355505948445784,0.0012657642364501953,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|Sub-30
BrOOPBr,0,0,0.40591493577471355,0.40591493577471355,0.0012476444244384766,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|MoveFG-43
FO[SH](Cl)Br,0,0,0.6137182320960749,0.6137182320960749,0.001264333724975586,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-30
OO[SH](F)Br,0,0,0.3505893141670092,0.3505893141670092,0.0012471675872802734,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-10
NC(F)(Br)Br,0,0,0.4698150274605071,0.4698150274605071,0.0013248920440673828,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|Sub-16
BrPP(Br)Br,0,0,0.6425197247403581,0.6425197247403581,0.0012845993041992188,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-36
C[SH](P)OCl,0,0,0.4202650074508333,0.4202650074508333,0.0014109611511230469,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-24|Sub-6_Sub-12
CP[SH](Br)Br,0,0,0.5282380004039589,0.5282380004039589,0.0013163089752197266,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|Sub-4
O[SH](F)OBr,0,0,0.5773075813626631,0.5773075813626631,0.0013408660888671875,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-26_Sub-11
BrNC(Br)Br,0,0,0.43511271060420753,0.43511271060420753,0.0013098716735839844,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-33|Sub-16_MoveFG-24
NS(O)(P)Br,0,0,0.5477373860745246,0.5477373860745246,0.0012540817260742188,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-1_Sub-28
NO[SH](Cl)Br,0,0,0.47064655516871445,0.47064655516871445,0.0017392635345458984,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-9
F[SH](Br)NCl,0,0,0.46578980802417275,0.46578980802417275,0.0013129711151123047,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|MoveFG-40_Sub-27
OCP(Br)Br,18,2,0.6724615429892249,0.6724615429892249,0.001558542251586914,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|CutA-4_InsA-7
FOSP,0,0,0.36278455834163664,0.36278455834163664,0.001171112060546875,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|RmA-3_Sub-12
BrCSOBr,0,0,0.5231608326692762,0.5231608326692762,0.0013012886047363281,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|RmA-4_InsA-7
F[SH](Br)CBr,0,0,0.5149286709380106,0.5149286709380106,0.0012853145599365234,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|RmA-0_InsA-4
NS(F)(S)Br,0,0,0.43029594300768303,0.43029594300768303,0.0012812614440917969,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|Sub-29
ClSNOBr,0,0,0.512838689443194,0.512838689443194,0.0012660026550292969,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-25_MoveFG-8
ClN(Br)SBr,0,0,0.5127671396773643,0.5127671396773643,0.0012836456298828125,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|MoveFG-20_MoveFG-40
CP(O)ON,0,0,0.35029333899984477,0.35029333899984477,0.0013086795806884766,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|Sub-8_Sub-1
FOS,0,0,0.32503052012021133,0.32503052012021133,0.001149892807006836,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|RmA-1_RmA-2
FC(Br)OBr,0,0,0.5979283072245228,0.5979283072245228,0.0015974044799804688,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-16
CO[SH](F)Br,0,0,0.5789269172806527,0.5789269172806527,0.00165557861328125,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|RmA-3_AddA-8
FSN(Br)Br,0,0,0.4975013396619605,0.4975013396619605,0.0013644695281982422,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|MoveFG-20_MoveFG-35
OCPS,0,0,0.35866716873265947,0.35866716873265947,0.0012369155883789062,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|CutA-4_InsA-7|RmA-1_Sub-5
NOP(Br)Br,0,0,0.5435042423491377,0.5435042423491377,0.0012729167938232422,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-1
CON(Br)Br,0,0,0.4741343732598922,0.4741343732598922,0.0013203620910644531,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|Sub-17
P[SH](Br)NBr,0,0,0.40551964314632116,0.40551964314632116,0.001990079879760742,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|MoveFG-17|Sub-33|MoveFG-39_Sub-4
ClSOCBr,0,0,0.47217270467202554,0.47217270467202554,0.0012888908386230469,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-8_MoveFG-36
ClP(Br)SBr,0,0,0.6429221620204549,0.6429221620204549,0.0012674331665039062,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|Sub-4_MoveFG-35
ON[SH](Cl)Br,0,0,0.4203650434732942,0.4203650434732942,0.0012667179107666016,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|Sub-10_MoveFG-20
O[SH](Br)CCl,0,0,0.4657927036955101,0.4657927036955101,0.0014996528625488281,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-1_InsA-5
POBr,0,0,0.44465040489019986,0.44465040489019986,0.0011162757873535156,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|RmA-1_RmA-2
F[SH](Br)SBr,0,0,0.5456247929339165,0.5456247929339165,0.0012607574462890625,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-5
O[SH](F)CBr,0,0,0.4448137032404334,0.4448137032404334,0.002153158187866211,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|RmA-3_InsA-4
NS(F)(P)Br,0,0,0.5631314256873439,0.5631314256873439,0.001226663589477539,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|Sub-12
OCP(S)Br,0,0,0.4573727844478796,0.4573727844478796,0.0014662742614746094,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|CutA-4_InsA-7|Sub-5
PO[SH](Cl)Br,0,0,0.5006395016772072,0.5006395016772072,0.0012984275817871094,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-12
ClON(Br)Br,0,0,0.49964251367713164,0.49964251367713164,0.0013456344604492188,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|Sub-17
NS(S)(Cl)Br,0,0,0.44967652170708117,0.44967652170708117,0.0012056827545166016,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|Sub-13
COP(O)Br,0,0,0.5828628208008123,0.5828628208008123,0.001275777816772461,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|Sub-0
NSOF,0,0,0.3680800516952383,0.3680800516952383,0.0012395381927490234,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-3|Sub-9_RmA-3
PS(P)(Br)Br,0,0,0.5856127807818189,0.5856127807818189,0.001405954360961914,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-36_Sub-4
NS(N)(F)Br,0,0,0.5526077618088032,0.5526077618088032,0.0013453960418701172,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|Sub-25
BrPCPBr,0,0,0.6482997952399234,0.6482997952399234,0.0012254714965820312,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|CutA-4_InsA-7|Sub-28_MoveFG-8
PP(Br)Br,0,0,0.5544129538887088,0.5544129538887088,0.0013480186462402344,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|CutA-4_Sub-4
C[SH](P)OBr,0,0,0.47278442958925065,0.47278442958925065,0.0012218952178955078,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-24|Sub-12
ClC(Br)OBr,0,0,0.6205718668919721,0.6205718668919721,0.0022797584533691406,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-16
ClN(Br)NBr,0,0,0.5369950130917808,0.5369950130917808,0.0012898445129394531,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-1|MoveFG-20_Sub-17
OPOBr,0,0,0.5528296615011505,0.5528296615011505,0.0011959075927734375,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|MoveFG-23_RmA-1
F[SH](Br)OP,0,0,0.4796235420475759,0.4796235420475759,0.0016291141510009766,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|Sub-34|Sub-35|Sub-12
CS(C)(O)F,0,0,0.4853277939762179,0.4853277939762179,0.001253366470336914,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-24_Sub-8
FC(Br)NBr,0,0,0.3901164510210214,0.3901164510210214,0.0012373924255371094,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|Sub-35|Sub-1|Sub-16_MoveFG-35
OCPCBr,0,0,0.4671592172962839,0.4671592172962839,0.002465963363647461,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|Sub-26|CutA-4_InsA-7|RmA-1_InsA-0
BrPBr,0,0,0.5159130472736236,0.5159130472736236,0.0014157295227050781,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-20|RmA-3_CutA-3
C[SH](C)OBr,0,0,0.5699472028384267,0.5699472028384267,0.0015268325805664062,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-25|MoveFG-2|Sub-34|Sub-7_MoveFG-9|Sub-24|Sub-8
PSOCBr,0,0,0.35910190648991164,0.35910190648991164,0.0011067390441894531,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|RmA-4_AddA-8|Sub-28_MoveFG-24
ClONBr,0,0,0.43961929178931525,0.43961929178931525,0.0012047290802001953,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|MoveFG-2|MoveFG-40|RmA-3_Sub-17
ClSPBr,0,0,0.5578744760046532,0.5578744760046532,0.0011935234069824219,C|AddA-10|AddA-15_AddA-23|CutA-0|Sub-21_AddA-31|AddA-30|RmA-3_Sub-4
